,Store,Product,week_of_year,Base Price,Price,promotion,Is_Holiday,Weekly_Units_Sold
3787,_10,_3,_22,21.99,21.99,0,0,105
3788,_10,_3,_23,21.99,21.99,0,0,111
3789,_10,_3,_24,21.99,21.99,0,0,101
3790,_10,_3,_25,21.99,21.99,0,0,101
3791,_10,_3,_26,21.99,11.0,1,0,373
3792,_10,_3,_27,21.99,11.0,1,0,581
3793,_10,_3,_28,21.99,11.0,1,0,1383
3794,_10,_3,_29,21.99,11.0,1,0,1931
3795,_10,_3,_30,21.99,11.0,1,0,1911
3796,_10,_3,_31,21.99,21.99,0,0,483
3797,_10,_3,_32,21.99,21.99,0,0,647
3798,_10,_3,_33,21.99,21.99,0,0,581
3799,_10,_3,_34,21.99,21.99,0,0,312
3800,_10,_3,_35,21.99,21.99,0,0,205
3801,_10,_3,_36,21.99,21.99,0,1,160
3802,_10,_3,_37,21.99,21.99,0,0,137
3803,_10,_3,_38,21.99,21.99,0,0,137
3804,_10,_3,_39,21.99,21.99,0,0,129
3805,_10,_3,_40,21.99,21.99,0,0,128
3806,_10,_3,_41,21.99,21.99,0,0,127
3807,_10,_3,_42,21.99,21.99,0,0,125
3808,_10,_3,_43,21.99,21.99,0,0,117
3809,_10,_3,_44,21.99,11.0,1,0,457
3810,_10,_3,_45,21.99,11.0,1,0,471
3811,_10,_3,_46,21.99,11.0,1,0,473
3812,_10,_3,_47,21.99,11.0,1,1,455
3813,_10,_3,_48,21.99,21.99,0,0,134
3814,_10,_3,_49,21.99,21.99,0,0,160
3815,_10,_3,_50,21.99,21.99,0,0,170
3816,_10,_3,_51,21.99,21.99,0,0,215
3817,_10,_3,_52,21.99,21.99,0,1,125
3818,_10,_3,_1,19.99,19.99,0,0,199
3819,_10,_3,_2,19.99,19.99,0,0,223
3820,_10,_3,_3,19.99,19.99,0,0,221
3821,_10,_3,_4,19.99,19.99,0,0,179
3822,_10,_3,_5,19.99,19.99,0,0,174
3823,_10,_3,_6,19.99,19.99,0,1,179
3824,_10,_3,_7,19.99,19.99,0,0,169
3825,_10,_3,_8,19.99,19.99,0,0,164
3826,_10,_3,_9,19.99,19.99,0,0,155
3827,_10,_3,_10,19.99,19.99,0,0,153
3828,_10,_3,_11,19.99,19.99,0,0,144
3829,_10,_3,_12,19.99,19.99,0,0,139
3830,_10,_3,_13,19.99,19.99,0,0,135
3831,_10,_3,_14,19.99,19.99,0,0,139
3832,_10,_3,_15,19.99,19.99,0,0,131
3833,_10,_3,_16,19.99,19.99,0,0,129
3834,_10,_3,_17,19.99,19.99,0,0,125
3835,_10,_3,_18,19.99,19.99,0,0,130
3836,_10,_3,_19,19.99,19.99,0,0,139
3837,_10,_3,_20,19.99,19.99,0,0,129
3838,_10,_3,_21,19.99,19.99,0,0,134
3839,_10,_3,_22,19.99,19.99,0,0,129
3840,_10,_3,_23,19.99,19.99,0,0,136
3841,_10,_3,_24,19.99,19.99,0,0,135
3842,_10,_3,_25,19.99,19.99,0,0,115
3843,_10,_3,_26,19.99,19.99,0,0,129
3844,_10,_3,_27,19.99,10.0,1,0,649
3845,_10,_3,_28,19.99,10.0,1,0,1777
3846,_10,_3,_29,19.99,10.0,1,0,2557
3847,_10,_3,_30,19.99,10.0,1,0,2524
3848,_10,_3,_31,19.99,19.99,0,0,805
3849,_10,_3,_32,19.99,19.99,0,0,646
3850,_10,_3,_33,19.99,19.99,0,0,404
3851,_10,_3,_34,19.99,19.99,0,0,272
3852,_10,_3,_35,19.99,19.99,0,0,182
3853,_10,_3,_36,19.99,19.99,0,1,166
3854,_10,_3,_37,19.99,19.99,0,0,143
3855,_10,_3,_38,19.99,19.99,0,0,144
3856,_10,_3,_39,19.99,19.99,0,0,133
3857,_10,_3,_40,19.99,19.99,0,0,133
3858,_10,_3,_41,19.99,19.99,0,0,127
3859,_10,_3,_42,19.99,19.99,0,0,133
3860,_10,_3,_43,19.99,19.99,0,0,136
